City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Musenita,RO,47.9667,26.0,52.59,92,98,3.15,overcast clouds
699,Bonavista,CA,48.6499,-53.1147,31.39,97,100,13.18,snow
700,Lethem,GY,3.3803,-59.7968,89.51,41,90,11.9,overcast clouds
701,Agadez,NE,19.75,10.25,81.27,4,93,7.16,overcast clouds
702,Carutapera,BR,-1.195,-46.02,73.72,96,100,3.71,overcast clouds
703,Smithers,CA,54.7804,-127.1743,45.45,60,97,6.17,light rain
704,Wadena,US,46.4425,-95.1361,42.55,52,0,6.91,clear sky
705,Huzhou,CN,30.8703,120.0933,43.36,77,87,2.01,overcast clouds
706,Wyndham,US,37.6985,-77.6125,59.05,36,100,17.27,overcast clouds
707,Kashi,CN,39.4547,75.9797,52.29,36,39,4.32,scattered clouds
708,Prieska,ZA,-29.6641,22.7474,71.17,32,4,4.16,clear sky
709,Joutseno,FI,61.118,28.5076,15.85,80,16,2.77,few clouds
710,Maldonado,UY,-34.6667,-54.9167,61.99,71,94,6.44,overcast clouds
711,Bellevue,US,47.6104,-122.2007,57.22,57,77,5.01,broken clouds
712,Kanker,IN,20.2719,81.4931,79.0,26,19,4.63,few clouds
713,San Angelo,US,31.4638,-100.437,82.89,23,0,25.32,clear sky
714,Luanda,AO,-8.8368,13.2343,78.8,88,100,10.22,overcast clouds
715,Harper,LR,4.375,-7.7169,80.71,86,96,9.28,overcast clouds
